Id,WnvPresent
547,0.3807292920730548
548,0.30839296891669765
549,0.308364248081728
550,0.39003826052902824
551,0.39003826052902824
552,0.39003826052902824
553,0.47909618664722164
554,0.4767280870694366
555,0.46929704513215903
556,0.39075119501343825
557,0.39071913726540686
558,0.47909618664722164
559,0.47909618664722164
560,0.47909618664722164
561,0.39118345914790686
562,0.386680160387247
563,0.3818642697002043
564,0.3094200520402814
565,0.3093912783428519
566,0.39118345914790686
567,0.39118345914790686
568,0.39118345914790686
569,0.39274011850371576
570,0.39047889319299595
571,0.38340719886080105
572,0.3108174536465699
573,0.31078860848312806
574,0.39274011850371576
575,0.39274011850371576
576,0.39274011850371576
577,0.39274011850371576
578,0.39047889319299595
579,0.38340719886080105
580,0.3108174536465699
581,0.31078860848312806
582,0.39274011850371576
583,0.39274011850371576
584,0.39274011850371576
585,0.39003826052902824
586,0.3877826575434232
587,0.3807292920730548
588,0.30839296891669765
589,0.308364248081728
590,0.39003826052902824
591,0.39003826052902824
592,0.39003826052902824
593,0.39274011850371576
594,0.39047889319299595
595,0.38340719886080105
596,0.3108174536465699
597,0.31078860848312806
598,0.39274011850371576
599,0.39274011850371576
600,0.39274011850371576
601,0.4811838918973734
602,0.4788149585308936
603,0.47138069076605754
604,0.3927441845343467
605,0.3927120686731392
606,0.4811838918973734
607,0.4811838918973734
608,0.4811838918973734
609,0.39274011850371576
610,0.39047889319299595
611,0.38340719886080105
612,0.3108174536465699
613,0.31078860848312806
614,0.39274011850371576
615,0.39274011850371576
616,0.39274011850371576
617,0.39274011850371576
618,0.39047889319299595
619,0.38340719886080105
620,0.3108174536465699
621,0.31078860848312806
622,0.39274011850371576
623,0.39274011850371576
624,0.39274011850371576
625,0.4811838918973734
626,0.4788149585308936
627,0.47138069076605754
628,0.3927441845343467
629,0.3927120686731392
630,0.4811838918973734
631,0.4811838918973734
632,0.4811838918973734
633,0.4811838918973734
634,0.4788149585308936
635,0.47138069076605754
636,0.3927441845343467
637,0.3927120686731392
638,0.4811838918973734
639,0.4811838918973734
640,0.4811838918973734
641,0.4811838918973734
642,0.4788149585308936
643,0.47138069076605754
644,0.3927441845343467
645,0.3927120686731392
646,0.4811838918973734
647,0.4811838918973734
648,0.4811838918973734
649,0.39274011850371576
650,0.39047889319299595
651,0.38340719886080105
652,0.3108174536465699
653,0.31078860848312806
654,0.39274011850371576
655,0.39274011850371576
656,0.39274011850371576
657,0.39274011850371576
658,0.39047889319299595
659,0.38340719886080105
660,0.3108174536465699
661,0.31078860848312806
662,0.39274011850371576
663,0.39274011850371576
664,0.39274011850371576
665,0.4805405475634978
666,0.4781718623222113
667,0.47073856102067774
668,0.39212971348708275
669,0.39209761542905
670,0.4805405475634978
671,0.4805405475634978
672,0.4805405475634978
673,0.39274011850371576
674,0.39047889319299595
675,0.38340719886080105
676,0.3108174536465699
677,0.31078860848312806
678,0.39274011850371576
679,0.39274011850371576
680,0.39274011850371576
681,0.4811838918973734
682,0.4788149585308936
683,0.47138069076605754
684,0.3927441845343467
685,0.3927120686731392
686,0.4811838918973734
687,0.4811838918973734
688,0.4811838918973734
689,0.4811838918973734
690,0.4788149585308936
691,0.47138069076605754
692,0.3927441845343467
693,0.3927120686731392
694,0.4811838918973734
695,0.4811838918973734
696,0.4811838918973734
697,0.4805405475634978
698,0.4781718623222113
699,0.47073856102067774
700,0.39212971348708275
701,0.39209761542905
702,0.4805405475634978
703,0.4805405475634978
704,0.4805405475634978
705,0.47909618664722164
706,0.4767280870694366
707,0.46929704513215903
708,0.39075119501343825
709,0.39071913726540686
710,0.47909618664722164
711,0.47909618664722164
712,0.47909618664722164
713,0.47909618664722164
714,0.4767280870694366
715,0.46929704513215903
716,0.39075119501343825
717,0.39071913726540686
718,0.47909618664722164
719,0.47909618664722164
720,0.47909618664722164
721,0.4811838918973734
722,0.4788149585308936
723,0.47138069076605754
724,0.3927441845343467
725,0.3927120686731392
726,0.4811838918973734
727,0.4811838918973734
728,0.4811838918973734
729,0.4811838918973734
730,0.4788149585308936
731,0.47138069076605754
732,0.3927441845343467
733,0.3927120686731392
734,0.4811838918973734
735,0.4811838918973734
736,0.4811838918973734
737,0.47909618664722164
738,0.4767280870694366
739,0.46929704513215903
740,0.39075119501343825
741,0.39071913726540686
742,0.47909618664722164
743,0.47909618664722164
744,0.47909618664722164
745,0.39274011850371576
746,0.39047889319299595
747,0.38340719886080105
748,0.3108174536465699
749,0.31078860848312806
750,0.39274011850371576
751,0.39274011850371576
752,0.39274011850371576
753,0.39274011850371576
754,0.39047889319299595
755,0.38340719886080105
756,0.3108174536465699
757,0.31078860848312806
758,0.39274011850371576
759,0.39274011850371576
760,0.39274011850371576
761,0.39274011850371576
762,0.39047889319299595
763,0.38340719886080105
764,0.3108174536465699
765,0.31078860848312806
766,0.39274011850371576
767,0.39274011850371576
768,0.39274011850371576
769,0.47121293667276143
770,0.4688487310250227
771,0.4614322038428105
772,0.3832520842607773
773,0.3832202547628989
774,0.47121293667276143
775,0.47121293667276143
776,0.47121293667276143
777,0.47847914164943545
778,0.47611130433761584
779,0.4686812654028031
780,0.3901627082051311
781,0.3901306678212314
782,0.47847914164943545
783,0.47847914164943545
784,0.47847914164943545
785,0.45864867026990724
786,0.4562931068589831
787,0.44890733298338154
788,0.3713859479280375
789,0.37135451054185137
790,0.45864867026990724
791,0.45864867026990724
792,0.45864867026990724
793,0.47847914164943545
794,0.47611130433761584
795,0.4686812654028031
796,0.3901627082051311
797,0.3901306678212314
798,0.47847914164943545
799,0.47847914164943545
800,0.47847914164943545
801,0.47847914164943545
802,0.47611130433761584
803,0.4686812654028031
804,0.3901627082051311
805,0.3901306678212314
806,0.47847914164943545
807,0.47847914164943545
808,0.47847914164943545
809,0.4691166972662345
810,0.46675372544261273
811,0.45934167866524356
812,0.3812650113144583
813,0.38123324483526655
814,0.4691166972662345
815,0.4691166972662345
816,0.4691166972662345
817,0.4691166972662345
818,0.46675372544261273
819,0.45934167866524356
820,0.3812650113144583
821,0.38123324483526655
822,0.4691166972662345
823,0.4691166972662345
824,0.4691166972662345
825,0.47847914164943545
826,0.47611130433761584
827,0.4686812654028031
828,0.3901627082051311
829,0.3901306678212314
830,0.47847914164943545
831,0.47847914164943545
832,0.47847914164943545
833,0.47847914164943545
834,0.47611130433761584
835,0.4686812654028031
836,0.3901627082051311
837,0.3901306678212314
838,0.47847914164943545
839,0.47847914164943545
840,0.47847914164943545
841,0.4811838918973734
842,0.4788149585308936
843,0.47138069076605754
844,0.3927441845343467
845,0.3927120686731392
846,0.4811838918973734
847,0.4811838918973734
848,0.4811838918973734
849,0.4811838918973734
850,0.4788149585308936
851,0.47138069076605754
852,0.3927441845343467
853,0.3927120686731392
854,0.4811838918973734
855,0.4811838918973734
856,0.4811838918973734
857,0.4691166972662345
858,0.46675372544261273
859,0.45934167866524356
860,0.3812650113144583
861,0.38123324483526655
862,0.4691166972662345
863,0.4691166972662345
864,0.4691166972662345
865,0.47847914164943545
866,0.47611130433761584
867,0.4686812654028031
868,0.3901627082051311
869,0.3901306678212314
870,0.47847914164943545
871,0.47847914164943545
872,0.47847914164943545
873,0.47847914164943545
874,0.47611130433761584
875,0.4686812654028031
876,0.3901627082051311
877,0.3901306678212314
878,0.47847914164943545
879,0.47847914164943545
880,0.47847914164943545
881,0.47909618664722164
882,0.4767280870694366
883,0.46929704513215903
884,0.39075119501343825
885,0.39071913726540686
886,0.47909618664722164
887,0.47909618664722164
888,0.47909618664722164
889,0.4691166972662345
890,0.46675372544261273
891,0.45934167866524356
892,0.3812650113144583
893,0.38123324483526655
894,0.4691166972662345
895,0.4691166972662345
896,0.4691166972662345
897,0.39118345914790686
898,0.386680160387247
899,0.3818642697002043
900,0.3094200520402814
901,0.3093912783428519
902,0.39118345914790686
903,0.39118345914790686
904,0.39118345914790686
905,0.4811838918973734
906,0.4788149585308936
907,0.47138069076605754
908,0.3927441845343467
909,0.3927120686731392
910,0.4811838918973734
911,0.4811838918973734
912,0.4811838918973734
913,0.39274011850371576
914,0.39047889319299595
915,0.38340719886080105
916,0.3108174536465699
917,0.31078860848312806
918,0.39274011850371576
919,0.39274011850371576
920,0.39274011850371576
921,0.4691166972662345
922,0.46675372544261273
923,0.45934167866524356
924,0.3812650113144583
925,0.38123324483526655
926,0.4691166972662345
927,0.4691166972662345
928,0.4691166972662345
929,0.39118345914790686
930,0.386680160387247
931,0.3818642697002043
932,0.3094200520402814
933,0.3093912783428519
934,0.39118345914790686
935,0.39118345914790686
936,0.39118345914790686
937,0.39225121219452685
938,0.3902743821375691
939,0.3829225846018195
940,0.3103784051196277
941,0.3103495823533804
942,0.39225121219452685
943,0.39225121219452685
944,0.39225121219452685
945,0.39118345914790686
946,0.386680160387247
947,0.3818642697002043
948,0.3094200520402814
949,0.3093912783428519
950,0.39118345914790686
951,0.39118345914790686
952,0.39118345914790686
953,0.47847914164943545
954,0.47611130433761584
955,0.4686812654028031
956,0.3901627082051311
957,0.3901306678212314
958,0.47847914164943545
959,0.47847914164943545
960,0.47847914164943545
961,0.39274011850371576
962,0.39047889319299595
963,0.38340719886080105
964,0.3108174536465699
965,0.31078860848312806
966,0.39274011850371576
967,0.39274011850371576
968,0.39274011850371576
969,0.47847914164943545
970,0.47611130433761584
971,0.4686812654028031
972,0.3901627082051311
973,0.3901306678212314
974,0.47847914164943545
975,0.47847914164943545
976,0.47847914164943545
977,0.47847914164943545
978,0.47611130433761584
979,0.4686812654028031
980,0.3901627082051311
981,0.3901306678212314
982,0.47847914164943545
983,0.47847914164943545
984,0.47847914164943545
985,0.47909618664722164
986,0.4767280870694366
987,0.46929704513215903
988,0.39075119501343825
989,0.39071913726540686
990,0.47909618664722164
991,0.47909618664722164
992,0.47909618664722164
993,0.4691166972662345
994,0.46675372544261273
995,0.45934167866524356
996,0.3812650113144583
997,0.38123324483526655
998,0.4691166972662345
999,0.4691166972662345
1000,0.4691166972662345
1001,0.39003826052902824
1002,0.3877826575434232
1003,0.3807292920730548
1004,0.30839296891669765
1005,0.308364248081728
1006,0.39003826052902824
1007,0.39003826052902824
1008,0.39003826052902824
1009,0.39003826052902824
1010,0.3877826575434232
1011,0.3807292920730548
1012,0.30839296891669765
1013,0.308364248081728
1014,0.39003826052902824
1015,0.39003826052902824
1016,0.39003826052902824
1017,0.39003826052902824
1018,0.3877826575434232
1019,0.3807292920730548
1020,0.30839296891669765
1021,0.308364248081728
1022,0.39003826052902824
1023,0.39003826052902824
1024,0.39003826052902824
1025,0.39003826052902824
1026,0.3877826575434232
1027,0.3807292920730548
1028,0.30839296891669765
1029,0.308364248081728
1030,0.39003826052902824
1031,0.39003826052902824
1032,0.39003826052902824
1033,0.39118345914790686
1034,0.386680160387247
1035,0.3818642697002043
1036,0.3094200520402814
1037,0.3093912783428519
1038,0.39118345914790686
1039,0.39118345914790686
1040,0.39118345914790686
1041,0.485229743568443
1042,0.48285942976101076
1043,0.47541964785984175
1044,0.39661488696133873
1045,0.39658266129134045
1046,0.485229743568443
1047,0.485229743568443
1048,0.485229743568443
1049,0.47909618664722164
1050,0.4767280870694366
1051,0.46929704513215903
1052,0.39075119501343825
1053,0.39071913726540686
1054,0.47909618664722164
1055,0.47909618664722164
1056,0.47909618664722164
1057,0.39003826052902824
1058,0.3877826575434232
1059,0.3807292920730548
1060,0.30839296891669765
1061,0.308364248081728
1062,0.39003826052902824
1063,0.39003826052902824
1064,0.39003826052902824
1065,0.4811838918973734
1066,0.4788149585308936
1067,0.47138069076605754
1068,0.3927441845343467
1069,0.3927120686731392
1070,0.4811838918973734
1071,0.4811838918973734
1072,0.4811838918973734
1073,0.4805405475634978
1074,0.4781718623222113
1075,0.47073856102067774
1076,0.39212971348708275
1077,0.39209761542905
1078,0.4805405475634978
1079,0.4805405475634978
1080,0.4805405475634978
1081,0.39003826052902824
1082,0.3877826575434232
1083,0.3807292920730548
1084,0.30839296891669765
1085,0.308364248081728
1086,0.39003826052902824
1087,0.39003826052902824
1088,0.39003826052902824
1089,0.39003826052902824
1090,0.3877826575434232
1091,0.3807292920730548
1092,0.30839296891669765
1093,0.308364248081728
1094,0.39003826052902824
1095,0.39003826052902824
1096,0.39003826052902824
1097,0.4811838918973734
1098,0.4788149585308936
1099,0.47138069076605754
1100,0.3927441845343467
1101,0.3927120686731392
1102,0.4811838918973734
1103,0.4811838918973734
1104,0.4811838918973734
1105,0.39003826052902824
1106,0.3877826575434232
1107,0.3807292920730548
1108,0.30839296891669765
1109,0.308364248081728
1110,0.39003826052902824
1111,0.39003826052902824
1112,0.39003826052902824
1113,0.39003826052902824
1114,0.3877826575434232
1115,0.3807292920730548
1116,0.30839296891669765
1117,0.308364248081728
1118,0.39003826052902824
1119,0.39003826052902824
1120,0.39003826052902824
1121,0.39118345914790686
1122,0.386680160387247
1123,0.3818642697002043
1124,0.3094200520402814
1125,0.3093912783428519
1126,0.39118345914790686
1127,0.39118345914790686
1128,0.39118345914790686
1129,0.39118345914790686
1130,0.386680160387247
1131,0.3818642697002043
1132,0.3094200520402814
1133,0.3093912783428519
1134,0.39118345914790686
1135,0.39118345914790686
1136,0.39118345914790686
1137,0.39118345914790686
1138,0.386680160387247
1139,0.3818642697002043
1140,0.3094200520402814
1141,0.3093912783428519
1142,0.39118345914790686
1143,0.39118345914790686
1144,0.39118345914790686
1145,0.39003826052902824
1146,0.3877826575434232
1147,0.3807292920730548
1148,0.30839296891669765
1149,0.308364248081728
1150,0.39003826052902824
1151,0.39003826052902824
1152,0.39003826052902824
1153,0.4811838918973734
1154,0.4788149585308936
1155,0.47138069076605754
1156,0.3927441845343467
1157,0.3927120686731392
1158,0.4811838918973734
1159,0.4811838918973734
1160,0.4811838918973734
1161,0.39118345914790686
1162,0.386680160387247
1163,0.3818642697002043
1164,0.3094200520402814
1165,0.3093912783428519
1166,0.39118345914790686
1167,0.39118345914790686
1168,0.39118345914790686
1169,0.4811838918973734
1170,0.4788149585308936
1171,0.47138069076605754
1172,0.3927441845343467
1173,0.3927120686731392
1174,0.4811838918973734
1175,0.4811838918973734
1176,0.4811838918973734
1177,0.4811838918973734
1178,0.4788149585308936
1179,0.47138069076605754
1180,0.3927441845343467
1181,0.3927120686731392
1182,0.4811838918973734
1183,0.4811838918973734
1184,0.4811838918973734
1185,0.39274011850371576
1186,0.39047889319299595
1187,0.38340719886080105
1188,0.3108174536465699
1189,0.31078860848312806
1190,0.39274011850371576
1191,0.39274011850371576
1192,0.39274011850371576
1193,0.47909618664722164
1194,0.4767280870694366
1195,0.46929704513215903
1196,0.39075119501343825
1197,0.39071913726540686
1198,0.47909618664722164
1199,0.47909618664722164
1200,0.47909618664722164
1201,0.39003826052902824
1202,0.3877826575434232
1203,0.3807292920730548
1204,0.30839296891669765
1205,0.308364248081728
1206,0.39003826052902824
1207,0.39003826052902824
1208,0.39003826052902824
1209,0.3738548997098445
1210,0.37440257334813376
1211,0.3647012372000907
1212,0.29396459232729405
1213,0.2939366441265011
1214,0.3738548997098445
1215,0.3738548997098445
1216,0.3738548997098445
1217,0.3700401185966596
1218,0.3705855113384503
1219,0.3609260192696943
1220,0.29058668279099364
1221,0.29055892357497326
1222,0.3700401185966596
1223,0.3700401185966596
1224,0.3700401185966596
1225,0.3700401185966596
1226,0.3705855113384503
1227,0.3609260192696943
1228,0.29058668279099364
1229,0.29055892357497326
1230,0.3700401185966596
1231,0.3700401185966596
1232,0.3700401185966596
1233,0.36891931002996037
1234,0.3716699281490978
1235,0.35981704866507785
1236,0.2895958989709741
1237,0.2895681957694157
1238,0.36891931002996037
1239,0.36891931002996037
1240,0.36891931002996037
1241,0.28958740689874374
1242,0.29202023589209714
1243,0.2815691782260676
1244,0.22133898091169643
1245,0.22131577308660885
1246,0.28958740689874374
1247,0.28958740689874374
1248,0.28958740689874374
1249,0.36891931002996037
1250,0.3716699281490978
1251,0.35981704866507785
1252,0.2895958989709741
1253,0.2895681957694157
1254,0.36891931002996037
